beerName,upc,quantityOnHand,price,categories
Smooth Wolf #07382,010000007382,92,11.92,Barleywine;Gose
Juicy Monk #07383,010000007383,6,2.94,Dubbel;Kölsch;NEIPA
Wild Oak #07384,010000007384,387,1.85,Brown Ale;Hefeweizen;Tripel
Dark River #07385,010000007385,347,9.21,IPA;Sour;Wheat
Roasty Fox #07386,010000007386,480,12.43,Dubbel;Gose;NEIPA
Smooth Comet #07387,010000007387,406,12.79,Porter
Hoppy Wolf #07388,010000007388,174,4.08,Amber
Bright Forge #07389,010000007389,466,2.45,Brown Ale;IPA;Wheat
Bright Rocket #07390,010000007390,470,12.40,Barleywine;Session IPA
Golden Forge #07391,010000007391,85,2.33,Amber;Brown Ale
Wild Comet #07392,010000007392,349,11.27,Kölsch;Stout
Roasty Fox #07393,010000007393,465,12.57,Stout
Crisp Harbor #07394,010000007394,29,5.50,Pilsner;Session IPA;Sour
Bright Forge #07395,010000007395,412,6.66,Hefeweizen;Pilsner
Bright Oak #07396,010000007396,339,10.09,Pilsner;Session IPA
Hoppy Wolf #07397,010000007397,355,5.99,Gose;Sour
Smooth Oak #07398,010000007398,187,4.25,Saison
Golden Fox #07399,010000007399,488,5.43,IPA
Crisp Oak #07400,010000007400,40,12.23,Pilsner;Sour
Smooth Harbor #07401,010000007401,291,2.44,Session IPA
Wild Fox #07402,010000007402,413,9.33,Amber;Lager;Wheat
Juicy Oak #07403,010000007403,12,7.56,Pale Ale;Saison
Crisp Oak #07404,010000007404,251,4.36,Brown Ale;Porter
Bright Rocket #07405,010000007405,143,11.20,Lager
Bright Comet #07406,010000007406,404,9.54,Hefeweizen
Roasty Monk #07407,010000007407,251,10.77,Amber;Pilsner
Crisp Cloud #07408,010000007408,60,2.29,Gose
Dark Forge #07409,010000007409,13,11.80,Saison;Session IPA
Hoppy Fox #07410,010000007410,335,3.43,Bock;Dubbel;Lager
Wild Wolf #07411,010000007411,326,10.26,Dubbel;Saison
Roasty River #07412,010000007412,230,1.92,Bock;Pale Ale
Roasty River #07413,010000007413,324,7.21,Barleywine;IPA;Pilsner
Dry Forge #07414,010000007414,366,5.94,Brown Ale;NEIPA;Saison
Bright River #07415,010000007415,83,5.93,Saison
Hoppy Rocket #07416,010000007416,161,5.87,Amber;Wheat
Hoppy Rocket #07417,010000007417,313,12.64,Gose;IPA
Hoppy Comet #07418,010000007418,12,4.64,Dubbel;Gose;Tripel
Wild Wolf #07419,010000007419,177,5.63,Brown Ale;Hefeweizen;Pilsner
Golden Cloud #07420,010000007420,71,8.48,Stout
Roasty Harbor #07421,010000007421,419,5.63,Wheat
Smooth Cloud #07422,010000007422,83,3.32,Bock;Pale Ale;Sour
Golden Comet #07423,010000007423,278,2.57,IPA;Saison
Juicy Cloud #07424,010000007424,365,10.28,Stout
Dark River #07425,010000007425,257,1.91,Brown Ale;Pale Ale
Hoppy Oak #07426,010000007426,163,11.00,Pilsner;Porter;Stout
Dark Wolf #07427,010000007427,54,9.77,IPA
Dry Cloud #07428,010000007428,460,3.43,Barleywine;Hefeweizen;Pale Ale
Smooth Harbor #07429,010000007429,43,8.32,Hefeweizen;Session IPA
Golden Wolf #07430,010000007430,58,2.97,Gose
Hoppy Oak #07431,010000007431,273,9.89,Amber;Brown Ale;Hefeweizen
Crisp Rocket #07432,010000007432,242,6.30,Barleywine;Brown Ale
Bright Cloud #07433,010000007433,291,8.36,Brown Ale;Gose
Dark River #07434,010000007434,88,7.99,Bock;Gose;Saison
Dry Forge #07435,010000007435,327,11.55,Dubbel;Kölsch;Pale Ale
Crisp Oak #07436,010000007436,320,9.39,Pale Ale
Dark Monk #07437,010000007437,336,11.32,Stout
Wild Comet #07438,010000007438,451,8.71,Gose
Crisp River #07439,010000007439,329,3.48,Barleywine;Pale Ale;Porter
Hoppy Rocket #07440,010000007440,249,11.55,Kölsch;Tripel
Bright Fox #07441,010000007441,359,3.36,Barleywine;Dubbel
Golden Monk #07442,010000007442,411,11.83,Bock;Pilsner
Dark Forge #07443,010000007443,349,1.84,NEIPA;Saison;Sour
Crisp River #07444,010000007444,368,9.85,IPA;Lager;Wheat
Dry Cloud #07445,010000007445,29,8.68,NEIPA
Golden Rocket #07446,010000007446,476,5.58,Kölsch;Wheat
Bright Monk #07447,010000007447,164,10.40,NEIPA
Roasty Wolf #07448,010000007448,315,6.58,Porter;Session IPA
Wild Rocket #07449,010000007449,48,10.18,Bock;Porter;Stout
Juicy Wolf #07450,010000007450,381,7.43,Hefeweizen;IPA
Wild Wolf #07451,010000007451,154,4.16,Bock;Porter
Juicy Monk #07452,010000007452,373,7.67,IPA;Sour;Tripel
Crisp Oak #07453,010000007453,344,4.94,Saison
Wild River #07454,010000007454,135,12.26,Bock;Porter
Roasty Wolf #07455,010000007455,463,5.70,Sour;Stout
Smooth Cloud #07456,010000007456,49,4.16,Barleywine;Bock;Pale Ale
Wild Comet #07457,010000007457,131,3.62,Amber;Barleywine;Gose
Bright River #07458,010000007458,366,5.21,Bock;Brown Ale
Dry Oak #07459,010000007459,264,8.27,Hefeweizen
Dry Harbor #07460,010000007460,34,11.25,Gose;Pilsner
Crisp Monk #07461,010000007461,190,4.43,Amber;Tripel
Roasty Comet #07462,010000007462,364,8.18,IPA
Smooth Wolf #07463,010000007463,133,8.30,Session IPA
Bright Oak #07464,010000007464,159,12.44,Brown Ale;NEIPA;Stout
Golden Cloud #07465,010000007465,341,6.60,Sour
Roasty Oak #07466,010000007466,23,11.63,Dubbel;Wheat
Dry Rocket #07467,010000007467,276,5.10,Amber;Dubbel
Dark Rocket #07468,010000007468,422,12.57,Bock
Hoppy Monk #07469,010000007469,450,8.95,Brown Ale;Stout
Roasty Oak #07470,010000007470,358,8.71,Hefeweizen;Stout
Wild Fox #07471,010000007471,52,3.72,Stout
Wild Wolf #07472,010000007472,442,6.04,Sour
Dry Cloud #07473,010000007473,419,6.30,Amber;NEIPA
Wild Cloud #07474,010000007474,458,1.65,Porter
Roasty Wolf #07475,010000007475,37,4.26,Session IPA;Stout;Tripel
Bright Cloud #07476,010000007476,173,5.47,Kölsch
Crisp Wolf #07477,010000007477,144,7.04,Amber;IPA;Kölsch
Juicy Comet #07478,010000007478,336,5.42,Saison
Dry Harbor #07479,010000007479,85,2.40,Amber;Bock;Stout
Smooth Cloud #07480,010000007480,383,7.54,Porter
Dry Monk #07481,010000007481,237,10.10,Porter;Tripel
Bright River #07482,010000007482,284,10.76,IPA;NEIPA
Dark Monk #07483,010000007483,281,9.37,Hefeweizen;Sour
Bright Comet #07484,010000007484,6,12.84,Dubbel
Dry Cloud #07485,010000007485,13,3.95,IPA
Golden Comet #07486,010000007486,0,8.29,Gose;Saison
Dark Cloud #07487,010000007487,497,9.62,Lager;Porter;Sour
Golden Comet #07488,010000007488,232,2.93,Saison
Crisp Oak #07489,010000007489,292,4.97,Kölsch;Wheat
Roasty Oak #07490,010000007490,483,9.50,Dubbel;Stout
Wild Fox #07491,010000007491,178,2.87,Gose
Hoppy Harbor #07492,010000007492,232,4.23,Barleywine;Brown Ale
Dark Cloud #07493,010000007493,209,5.92,Pale Ale;Saison
Wild Forge #07494,010000007494,85,9.48,Kölsch;Saison
Juicy Wolf #07495,010000007495,330,7.00,Dubbel;Pilsner
Hoppy Forge #07496,010000007496,72,6.19,Barleywine;Dubbel
Juicy Cloud #07497,010000007497,178,10.81,NEIPA;Pale Ale
Wild Oak #07498,010000007498,335,5.90,Hefeweizen
Crisp Forge #07499,010000007499,13,8.66,Saison;Session IPA
Smooth Monk #07500,010000007500,9,4.55,Amber;Lager;Pilsner
Dry Rocket #07501,010000007501,33,10.26,Kölsch;Sour;Tripel
Hoppy Harbor #07502,010000007502,237,11.89,Amber
Smooth Rocket #07503,010000007503,472,12.57,Pilsner
Juicy Forge #07504,010000007504,490,3.96,Amber;NEIPA;Sour
Smooth Cloud #07505,010000007505,154,12.46,Amber;Barleywine;Kölsch
Hoppy Comet #07506,010000007506,295,5.05,NEIPA;Saison;Sour
Bright River #07507,010000007507,376,12.55,Session IPA
Dark Comet #07508,010000007508,424,2.63,Dubbel
Roasty Comet #07509,010000007509,41,11.68,Tripel;Wheat
Roasty River #07510,010000007510,351,4.49,Dubbel;Tripel
Smooth Oak #07511,010000007511,256,1.99,Hefeweizen;IPA
Hoppy Fox #07512,010000007512,173,3.76,Bock;Wheat
Dark Rocket #07513,010000007513,360,5.32,Barleywine;Brown Ale
Roasty Comet #07514,010000007514,2,4.26,Kölsch;Stout
Hoppy Oak #07515,010000007515,458,10.67,Amber;Brown Ale
Bright Comet #07516,010000007516,318,8.85,Brown Ale;Session IPA;Sour
Juicy Wolf #07517,010000007517,248,7.40,Bock;Lager;Pale Ale
Juicy Monk #07518,010000007518,170,10.49,IPA;Saison
Dry Fox #07519,010000007519,439,2.65,Hefeweizen
Golden Rocket #07520,010000007520,328,10.91,NEIPA;Pilsner
Hoppy Rocket #07521,010000007521,455,4.24,Porter
Dark Monk #07522,010000007522,7,7.96,Dubbel;Gose;Pale Ale
Golden Oak #07523,010000007523,284,5.32,Bock;Dubbel;Gose
Smooth River #07524,010000007524,177,4.33,Hefeweizen;NEIPA
Juicy River #07525,010000007525,481,9.35,Hefeweizen;IPA
Bright Rocket #07526,010000007526,495,11.74,Bock;NEIPA;Sour
Wild Cloud #07527,010000007527,242,3.77,Barleywine;Lager
Hoppy Harbor #07528,010000007528,175,8.70,Amber;Bock
Smooth Monk #07529,010000007529,122,7.34,Barleywine;Dubbel;NEIPA
Dark Forge #07530,010000007530,135,11.90,Brown Ale;Gose
Hoppy Rocket #07531,010000007531,418,3.91,Dubbel;Lager
Smooth Oak #07532,010000007532,108,5.50,Hefeweizen;Lager;Tripel
Crisp Fox #07533,010000007533,267,3.62,Saison;Stout;Wheat
Roasty River #07534,010000007534,335,8.62,Amber;Kölsch
Dark Harbor #07535,010000007535,294,12.23,Wheat
Golden Harbor #07536,010000007536,147,3.05,Gose;Kölsch;Pilsner
Juicy Comet #07537,010000007537,440,3.70,Barleywine;Brown Ale;Gose
Golden Oak #07538,010000007538,26,6.89,Kölsch
Juicy River #07539,010000007539,309,4.66,Amber;Pale Ale;Stout
Bright Forge #07540,010000007540,394,7.04,Amber;Brown Ale;Wheat
Roasty Oak #07541,010000007541,356,12.07,Hefeweizen;NEIPA
Crisp Oak #07542,010000007542,323,3.34,Bock;Brown Ale;Gose
Smooth Cloud #07543,010000007543,345,2.63,Pilsner;Wheat
Dry Oak #07544,010000007544,324,8.00,Gose;Pilsner
Dry Comet #07545,010000007545,327,2.05,Pilsner;Wheat
Dark Oak #07546,010000007546,10,9.07,Brown Ale;Session IPA
Hoppy Harbor #07547,010000007547,464,12.37,Dubbel;Tripel
Juicy Wolf #07548,010000007548,216,8.06,Kölsch;Stout
Dark Oak #07549,010000007549,264,3.34,Lager;Session IPA
Juicy Monk #07550,010000007550,230,5.78,NEIPA
Golden River #07551,010000007551,297,7.77,Sour
Golden Rocket #07552,010000007552,167,5.02,Dubbel;Sour
Juicy Comet #07553,010000007553,493,5.19,Dubbel;Tripel
Roasty Fox #07554,010000007554,469,3.57,Amber;Gose;Sour
Golden River #07555,010000007555,52,7.28,Hefeweizen;NEIPA
Golden Harbor #07556,010000007556,253,2.61,Stout;Wheat
Roasty Rocket #07557,010000007557,324,2.17,NEIPA;Pilsner
Hoppy Oak #07558,010000007558,1,11.41,Amber;Brown Ale;Pale Ale
Golden Monk #07559,010000007559,143,9.99,Sour
Bright Monk #07560,010000007560,125,8.99,Amber;Bock;Pilsner
Dark Forge #07561,010000007561,412,12.69,Lager;Sour;Tripel
Dark Fox #07562,010000007562,184,3.29,Dubbel;Pale Ale
Crisp Wolf #07563,010000007563,66,5.54,Dubbel;Lager;NEIPA
Wild Rocket #07564,010000007564,274,8.93,Bock;Lager
Dark Monk #07565,010000007565,170,7.37,Amber;Porter;Sour
Hoppy River #07566,010000007566,474,8.86,Bock;Lager
Crisp Fox #07567,010000007567,115,1.83,Amber
Smooth Cloud #07568,010000007568,467,4.25,Dubbel;Sour;Wheat
Wild Comet #07569,010000007569,259,11.56,Dubbel
Bright Cloud #07570,010000007570,406,6.10,Dubbel;Tripel
Smooth Oak #07571,010000007571,122,11.91,Kölsch;Saison
Crisp Cloud #07572,010000007572,394,4.64,Kölsch;Wheat
Roasty Rocket #07573,010000007573,271,9.46,Lager
Smooth River #07574,010000007574,250,5.76,IPA;NEIPA
Roasty Forge #07575,010000007575,498,4.06,Bock;Brown Ale;IPA
Hoppy Rocket #07576,010000007576,128,10.82,IPA;Stout
Roasty River #07577,010000007577,7,8.31,Bock;Dubbel;Tripel
Juicy Forge #07578,010000007578,391,2.28,Bock;Saison;Tripel
Dry Wolf #07579,010000007579,443,4.21,Sour;Wheat
Wild Harbor #07580,010000007580,21,6.65,IPA;Lager
Bright Monk #07581,010000007581,353,2.80,Lager
Bright Forge #07582,010000007582,240,3.55,Bock;Pale Ale
Smooth Forge #07583,010000007583,40,3.35,Lager;Porter
Dark Cloud #07584,010000007584,203,3.71,Porter;Wheat
Dark Cloud #07585,010000007585,210,3.96,IPA;Porter
Wild River #07586,010000007586,152,4.28,Amber;Porter
Dark Rocket #07587,010000007587,122,1.94,Pale Ale;Porter
Hoppy Comet #07588,010000007588,13,3.46,Gose;Porter
Juicy Forge #07589,010000007589,87,12.64,Amber;Pale Ale
Smooth Comet #07590,010000007590,328,11.49,Pale Ale
Smooth Monk #07591,010000007591,388,4.80,Bock;Stout
Roasty Oak #07592,010000007592,94,7.23,Hefeweizen;Session IPA
Bright Rocket #07593,010000007593,28,12.49,Dubbel;Gose;Kölsch
Golden Oak #07594,010000007594,35,7.12,Saison
Golden Comet #07595,010000007595,328,11.01,Barleywine
Hoppy Oak #07596,010000007596,125,6.35,Lager;Porter;Session IPA
Golden Fox #07597,010000007597,369,8.33,Hefeweizen;Session IPA;Sour
Crisp Wolf #07598,010000007598,381,5.54,Kölsch;Porter;Sour
Wild River #07599,010000007599,415,12.65,Barleywine;Gose;Wheat
Juicy Harbor #07600,010000007600,353,7.64,NEIPA;Porter
Crisp Rocket #07601,010000007601,221,4.89,Barleywine;Sour
Dark Cloud #07602,010000007602,437,6.05,NEIPA;Pilsner
Golden Cloud #07603,010000007603,480,8.15,Sour;Wheat
Smooth Forge #07604,010000007604,14,9.37,IPA;Session IPA
Dry Rocket #07605,010000007605,470,2.35,Amber
Wild Fox #07606,010000007606,87,7.86,Barleywine;Sour
Dry Harbor #07607,010000007607,128,9.06,Gose;IPA;NEIPA
Dry Monk #07608,010000007608,294,6.13,Amber;Lager
Bright Harbor #07609,010000007609,355,5.36,Amber;Gose
Crisp River #07610,010000007610,472,5.51,Pale Ale;Saison
Golden Cloud #07611,010000007611,228,11.90,Barleywine;Pilsner
Dry Comet #07612,010000007612,174,6.45,Kölsch
Wild River #07613,010000007613,287,11.36,Dubbel;Kölsch
Hoppy Cloud #07614,010000007614,358,5.28,Porter;Session IPA
Golden Harbor #07615,010000007615,379,5.40,IPA
Roasty Comet #07616,010000007616,286,10.11,Saison
Bright Forge #07617,010000007617,416,7.70,Bock;Gose
Wild Wolf #07618,010000007618,368,8.65,Barleywine;Stout
Wild Cloud #07619,010000007619,127,9.00,Dubbel;Lager;Saison
Bright Forge #07620,010000007620,69,4.34,IPA;Sour;Tripel
Dark River #07621,010000007621,411,6.90,Stout
Hoppy River #07622,010000007622,181,9.89,Brown Ale;Pilsner
Dark Oak #07623,010000007623,337,9.84,Hefeweizen;IPA;NEIPA
Dry Rocket #07624,010000007624,486,2.50,Bock;Kölsch
Wild Wolf #07625,010000007625,18,6.57,Amber;Hefeweizen
Dark Rocket #07626,010000007626,431,8.14,IPA;Porter
Bright River #07627,010000007627,138,6.09,Hefeweizen;Pilsner
Wild Monk #07628,010000007628,152,2.69,Pilsner;Session IPA
Smooth Harbor #07629,010000007629,455,6.94,Lager;Stout
Dry Fox #07630,010000007630,171,9.91,Dubbel;IPA
Golden Fox #07631,010000007631,382,5.30,Dubbel;Sour
Bright Rocket #07632,010000007632,300,10.58,Gose;Saison
Roasty Comet #07633,010000007633,222,10.46,Barleywine;Brown Ale;Sour
Juicy Oak #07634,010000007634,321,6.25,Gose
Hoppy Wolf #07635,010000007635,268,3.11,Pilsner
Hoppy Fox #07636,010000007636,69,7.51,IPA;NEIPA
Smooth Oak #07637,010000007637,310,7.57,Barleywine;Stout
Juicy Wolf #07638,010000007638,157,1.89,Amber
Wild Forge #07639,010000007639,35,2.60,Gose
Dark Monk #07640,010000007640,352,2.95,Kölsch;Sour
Hoppy Rocket #07641,010000007641,291,5.74,Hefeweizen
Wild Comet #07642,010000007642,454,6.91,Porter
Crisp Comet #07643,010000007643,234,2.31,Pilsner;Wheat
Hoppy River #07644,010000007644,189,1.68,Dubbel;Pilsner
Juicy Cloud #07645,010000007645,233,12.74,Bock;Lager
Bright Comet #07646,010000007646,394,10.30,Amber;Dubbel;Stout
Crisp Rocket #07647,010000007647,267,6.15,Pilsner;Tripel
Bright Comet #07648,010000007648,290,8.68,Amber
Dark Wolf #07649,010000007649,242,2.54,Pilsner;Tripel
Golden Cloud #07650,010000007650,198,3.84,Tripel
Crisp Fox #07651,010000007651,40,10.38,Session IPA;Stout
Wild Monk #07652,010000007652,384,9.06,Amber;Stout
Hoppy Oak #07653,010000007653,53,10.12,Amber;IPA
Roasty Harbor #07654,010000007654,484,7.99,Stout;Wheat
Hoppy Wolf #07655,010000007655,102,11.71,Sour
Dark Comet #07656,010000007656,224,4.46,Lager;Saison
Wild River #07657,010000007657,416,5.11,IPA;Saison
Juicy Oak #07658,010000007658,368,2.19,Kölsch;Porter;Tripel
Golden Monk #07659,010000007659,208,2.28,IPA
Dry Forge #07660,010000007660,294,6.35,Kölsch
Crisp Rocket #07661,010000007661,395,2.69,Barleywine
Dry Cloud #07662,010000007662,58,4.86,Kölsch;Porter;Stout
Dark Cloud #07663,010000007663,266,10.65,Pilsner;Tripel
Dry Rocket #07664,010000007664,318,4.56,Amber;Wheat
Wild River #07665,010000007665,420,2.39,Bock;Hefeweizen
Wild Harbor #07666,010000007666,245,6.46,Barleywine;Bock;Hefeweizen
Wild Cloud #07667,010000007667,32,3.19,Tripel
Crisp Harbor #07668,010000007668,289,4.26,Amber;Porter;Wheat
Hoppy Oak #07669,010000007669,252,11.13,Barleywine;NEIPA;Pale Ale
Bright Wolf #07670,010000007670,234,11.88,IPA
Roasty Comet #07671,010000007671,261,4.24,Lager;NEIPA
Dry Monk #07672,010000007672,324,8.83,Pale Ale
Golden Fox #07673,010000007673,181,10.79,Lager;Saison
Dark Monk #07674,010000007674,405,10.34,Bock;Pilsner;Sour
Hoppy Fox #07675,010000007675,228,4.58,Porter;Stout
Bright Oak #07676,010000007676,29,10.06,IPA;Pilsner;Stout
Juicy Rocket #07677,010000007677,0,6.39,Kölsch
Dark Wolf #07678,010000007678,200,11.39,Hefeweizen;IPA
Juicy Oak #07679,010000007679,117,5.72,Dubbel;Kölsch
Hoppy Oak #07680,010000007680,200,9.77,Hefeweizen;IPA;Tripel
Smooth Comet #07681,010000007681,269,2.03,Tripel
Hoppy Forge #07682,010000007682,27,12.72,Hefeweizen;Lager
Dry Harbor #07683,010000007683,184,2.47,Dubbel
Smooth Oak #07684,010000007684,475,7.53,Kölsch;Pilsner
Dry Rocket #07685,010000007685,396,2.87,Amber;Wheat
Bright Fox #07686,010000007686,200,2.47,IPA;Sour
Dry Forge #07687,010000007687,312,2.35,Bock;Pilsner;Stout
Juicy Fox #07688,010000007688,379,7.84,Hefeweizen;Session IPA
Juicy Rocket #07689,010000007689,312,1.78,Pilsner;Porter
Roasty Wolf #07690,010000007690,142,3.40,Session IPA
Bright Wolf #07691,010000007691,170,9.09,Lager
Wild Monk #07692,010000007692,422,11.60,Stout;Wheat
Smooth Wolf #07693,010000007693,181,4.19,Barleywine;Tripel
Hoppy Cloud #07694,010000007694,126,12.93,Barleywine;Lager;Wheat
Golden Oak #07695,010000007695,253,7.45,Bock;Dubbel;Gose
Roasty River #07696,010000007696,436,5.65,Pilsner;Tripel
Golden Rocket #07697,010000007697,338,11.60,Porter;Wheat
Roasty Comet #07698,010000007698,265,3.63,Gose;Lager
Juicy Comet #07699,010000007699,390,2.01,Saison;Session IPA
Crisp Comet #07700,010000007700,59,1.55,IPA;Porter
Juicy Harbor #07701,010000007701,433,6.39,Bock;Stout
Hoppy Forge #07702,010000007702,350,1.99,Dubbel;NEIPA;Session IPA
Juicy River #07703,010000007703,58,9.69,IPA;Kölsch;Pilsner
Roasty Oak #07704,010000007704,133,7.88,Barleywine;Lager
Wild Monk #07705,010000007705,401,7.40,Hefeweizen;Pilsner;Porter
Dark Harbor #07706,010000007706,238,10.58,Hefeweizen;Stout
Hoppy River #07707,010000007707,137,2.26,Bock;IPA
Dark Cloud #07708,010000007708,332,7.68,Dubbel;Porter;Tripel
Crisp Cloud #07709,010000007709,300,7.98,Bock;NEIPA;Saison
Wild Forge #07710,010000007710,294,5.93,Gose;Kölsch
Wild River #07711,010000007711,97,2.78,Sour
Golden Cloud #07712,010000007712,150,12.88,Brown Ale;Hefeweizen;Pilsner
Wild Rocket #07713,010000007713,114,6.08,Bock;Lager;Pale Ale
Dry Comet #07714,010000007714,262,8.23,Gose;Pale Ale;Tripel
Dry Rocket #07715,010000007715,226,9.52,NEIPA;Stout
Golden Rocket #07716,010000007716,92,1.81,Sour
Wild Forge #07717,010000007717,84,11.46,Sour;Wheat
Wild Oak #07718,010000007718,370,3.09,Pilsner;Sour
Crisp Oak #07719,010000007719,251,9.74,NEIPA
Dry Oak #07720,010000007720,22,3.30,Bock
Bright River #07721,010000007721,258,10.61,Brown Ale;Porter
Smooth Oak #07722,010000007722,184,12.80,Kölsch;Wheat
Juicy River #07723,010000007723,128,2.34,Brown Ale;Tripel
Hoppy Monk #07724,010000007724,451,12.76,Barleywine;NEIPA;Wheat
Wild Oak #07725,010000007725,485,9.47,NEIPA
Crisp Rocket #07726,010000007726,150,12.36,Bock;Lager;Porter
Smooth Monk #07727,010000007727,93,12.87,Dubbel;Pilsner
Golden Comet #07728,010000007728,245,1.83,Barleywine;Lager;Stout
Wild Cloud #07729,010000007729,356,11.65,Dubbel;IPA;Pilsner
Hoppy Cloud #07730,010000007730,363,6.11,Amber;Tripel
Crisp Harbor #07731,010000007731,310,12.29,Amber;Barleywine
Smooth Rocket #07732,010000007732,385,3.27,Session IPA;Wheat
Juicy Cloud #07733,010000007733,55,7.72,Brown Ale;Dubbel;Porter
Hoppy Wolf #07734,010000007734,411,7.80,NEIPA;Porter
Hoppy Monk #07735,010000007735,304,8.77,Lager
Roasty Cloud #07736,010000007736,219,10.64,Barleywine;IPA;Tripel
Hoppy River #07737,010000007737,97,8.01,Bock;Lager;Pale Ale
Bright Wolf #07738,010000007738,106,5.93,Amber;Pilsner;Sour
Wild Wolf #07739,010000007739,143,3.22,Hefeweizen;Pilsner
Golden Harbor #07740,010000007740,315,7.96,Amber;Hefeweizen;Pilsner
Juicy Harbor #07741,010000007741,491,6.90,Brown Ale;Hefeweizen
Juicy River #07742,010000007742,38,10.57,Dubbel;Gose
Roasty Wolf #07743,010000007743,103,2.72,Amber;Bock;Pilsner
Hoppy Fox #07744,010000007744,252,6.71,Barleywine
Bright Rocket #07745,010000007745,13,2.72,Kölsch
Dark River #07746,010000007746,211,11.95,Hefeweizen;Tripel
Dark Wolf #07747,010000007747,266,6.59,Barleywine;Bock;Session IPA
Smooth Rocket #07748,010000007748,0,4.23,Brown Ale;Session IPA
Crisp Rocket #07749,010000007749,176,3.83,Amber;Gose
Hoppy Harbor #07750,010000007750,272,4.83,Dubbel;Hefeweizen;Tripel
Dark Forge #07751,010000007751,114,9.19,Bock;Dubbel;Sour
Roasty River #07752,010000007752,389,6.64,Amber;IPA
Golden Rocket #07753,010000007753,299,11.93,Barleywine;Gose
Smooth Forge #07754,010000007754,183,8.23,Bock;Brown Ale
Dark Harbor #07755,010000007755,351,2.49,Gose;Lager
Smooth Rocket #07756,010000007756,453,6.81,Bock;Dubbel;NEIPA
Golden Forge #07757,010000007757,338,1.71,Saison
Roasty Oak #07758,010000007758,395,4.85,Amber;Lager;Pale Ale
Juicy Cloud #07759,010000007759,169,4.49,Dubbel;NEIPA;Pilsner
Golden Rocket #07760,010000007760,333,6.94,IPA;Porter
Dry Forge #07761,010000007761,352,11.03,Saison;Tripel
Wild Rocket #07762,010000007762,446,5.10,Lager;Porter
